RegionID,SizeRank,RegionName,RegionType,StateName,3/31/2018,4/30/2018,5/31/2018,6/30/2018,7/31/2018,8/31/2018,9/30/2018,10/31/2018,11/30/2018,12/31/2018,1/31/2019,2/28/2019,3/31/2019,4/30/2019,5/31/2019,6/30/2019,7/31/2019,8/31/2019,9/30/2019,10/31/2019,11/30/2019,12/31/2019,1/31/2020,2/29/2020,3/31/2020,4/30/2020,5/31/2020,6/30/2020,7/31/2020,8/31/2020,9/30/2020,10/31/2020,11/30/2020,12/31/2020,1/31/2021,2/28/2021,3/31/2021,4/30/2021,5/31/2021,6/30/2021,7/31/2021,8/31/2021,9/30/2021,10/31/2021,11/30/2021,12/31/2021,1/31/2022,2/28/2022,3/31/2022,4/30/2022,5/31/2022,6/30/2022,7/31/2022,8/31/2022,9/30/2022,10/31/2022,11/30/2022,12/31/2022,1/31/2023,2/28/2023,3/31/2023,4/30/2023,5/31/2023,6/30/2023,7/31/2023,8/31/2023,9/30/2023,10/31/2023,11/30/2023,12/31/2023,1/31/2024,2/29/2024,3/31/2024,4/30/2024,5/31/2024,6/30/2024,7/31/2024,8/31/2024,9/30/2024,10/31/2024,11/30/2024,12/31/2024
395209,6,"Washington, DC",msa,VA,421667,438300,446633,454967,458333,458300,453300,449933,446300,436967,427000,427265,439598,456265,469000,474333,473300,465633,463933,463300,464300,457633,452600,456600,471633,486667,496333,499667,502667,496300,484633,469967,465300,463615,460282,458282,461633,476533,488233,496233,494333,489300,486300,486300,484067,470700,459367,463300,483300,509217,529217,539250,538300,531600,529931,529965,529965,521633,516633,518333,536667,556551,572884,581217,589333,586300,589300,589300,592667,579633,569933,576567,598267,624933,641600,646600,638300,623500,618500,618467,616633,604933
395194,38,"Virginia Beach, VA",msa,VA,252665,257667,265167,270833,272500,271633,269633,267800,264500,261467,259967,261633,267667,276000,282667,285000,284333,282633,279467,276800,275167,275300,275300,275300,278300,283300,291233,297900,302900,304967,303333,298333,291667,283333,279967,276633,279967,285000,293300,295800,294133,289167,286667,284967,283300,279967,278260,281560,289893,303283,314982,323315,324982,323317,319983,315000,313333,313300,314967,318267,323300,334633,342667,349333,349667,350000,349875,348208,344875,341333,338733,340400,344033,349967,353300,356633,358267,359600,359600,357967,357967,354667
395022,45,"Richmond, VA",msa,VA,266483,274817,281317,284633,286283,283267,281613,278313,276647,274147,272480,273830,279333,289300,296133,299467,298500,294250,291233,287542,285258,281442,281100,285133,292283,297317,303980,308997,313997,313333,311667,306663,303297,299930,298597,293630,291997,293317,298317,299983,300000,299998,299982,299965,296633,291350,290033,293366,303666,316666,329983,341483,341483,339150,334317,332633,328316,321649,318333,321333,329333,339333,349666,358317,363317,363316,364999,366333,366333,359667,353333,353333,361667,374667,388000,396000,399300,395950,394617,392983,391333,381333
395028,164,"Roanoke, VA",msa,VA,228300,233050,238067,243083,246167,244483,242650,239041,238281,238423,237532,242058,245417,252075,258292,266117,270208,269142,267317,266567,267650,268316,268299,268149,266450,270383,273867,282217,281633,278308,269992,261642,257317,253956,253956,248956,247300,246650,248983,248667,249317,251400,251700,255033,254933,254967,251650,249983,258225,266531,281040,289131,294142,289150,286117,288217,292017,292033,288275,289292,292308,303983,314667,321650,325648,328965,330648,326625,321625,313292,306633,299967,308300,316633,328317,336633,343317,348283,348283,343267,338967,333983
394811,191,"Lynchburg, VA",msa,VA,215217,221750,225967,229767,228267,226629,223329,223296,221617,223250,223250,226567,231567,236083,239417,239417,239767,238100,239767,239900,238267,232967,229333,231833,235467,236800,238967,243817,247783,246433,241583,237767,234433,231100,229917,236385,239568,247935,251450,261600,263233,260600,262300,263967,266600,261567,256567,253233,254933,264933,274948,283248,283248,283267,279767,279767,285733,285747,286080,283413,288600,294933,305283,310250,317283,313600,313617,311583,308250,309583,307933,308633,308980,313897,323063,325033,326767,325267,328267,324933,321592,311592
394459,212,"Charlottesville, VA",msa,VA,391000,389667,391000,391333,392967,387967,389467,391150,396150,396317,397575,397875,399541,406600,411633,414967,408333,406648,409648,413982,415606,412572,414722,421450,427883,434111,438945,449179,452800,456283,455967,459300,454079,450912,440912,438483,435000,441000,433667,429000,415000,410000,401667,410000,419000,428000,427967,435300,439300,446000,454333,461650,466650,458617,454967,461633,470000,481667,473000,471817,476783,498783,506633,506633,511633,509963,508996,503996,512333,504967,494967,494967,510000,528333,543333,550667,550633,543967,538300,530000,516667,508000
394392,265,"Blacksburg, VA",msa,VA,215267,218575,221575,221608,216633,211667,209967,211600,214267,216967,216996,220328,224228,228565,228900,228500,229133,228300,226200,226200,224767,224017,224017,226583,233233,233233,236350,239700,248900,255783,255467,249600,,,222000,232150,246283,262430,267447,277447,274867,278200,274867,267967,257800,247833,249800,258267,271567,278233,296600,303267,303283,288250,278950,274800,274833,275833,278300,278267,284083,299117,316967,319473,319473,314990,320330,311963,305263,299933,294883,288233,287317,295733,310733,322467,329100,327417,319933,310782,300632,288965
395232,308,"Winchester, VA",msa,VA,249633,259933,266633,266533,262533,255833,250933,248267,248267,248233,246600,246600,249967,254950,259983,263283,266300,265117,269817,271817,276300,273300,271600,271967,276967,282000,284967,288267,291600,294967,293300,289900,281400,278067,279467,284633,293000,305000,318333,325000,323333,319150,314150,310800,309967,306300,298950,295600,306750,324117,340817,356333,367983,367950,357950,349600,342967,339633,333000,332667,333667,338650,357317,375483,393500,391617,387783,379783,375000,366666,365650,376983,390283,405950,414617,422983,420000,415000,404967,409933,411600,416300
394668,317,"Harrisonburg, VA",msa,VA,270383,276117,275517,281883,279533,277933,271567,269767,271467,276500,278333,278333,279667,281300,289300,292933,305967,306267,306267,298267,296633,293300,296600,297250,301433,306433,316617,323967,323667,314467,311967,301967,301967,297798,307265,312965,317950,320483,325550,328733,323633,316200,306198,315965,325328,340663,337630,340717,340380,345080,342663,341150,343117,346417,349883,344050,343900,340583,341450,336633,341167,345500,347633,341283,345250,353117,371467,377317,380650,375817,370800,372433,371583,390750,392433,401283,394317,405667,405975,402942,396275,398383
395128,338,"Staunton, VA",msa,VA,224633,225500,227300,230300,235300,238667,240800,239933,239083,235750,232417,230767,232167,236833,244500,249782,248148,245315,243333,241998,239632,241965,250267,255297,255930,255630,257233,261233,263233,268299,268999,268816,263783,258117,248300,238167,238583,243583,257067,266633,276463,273113,269763,266567,269600,271300,273000,277633,282600,287567,298267,309967,313300,308283,311450,323150,333167,335000,328167,318133,306467,312467,325833,332500,328333,321633,319950,316617,309983,306483,306133,309800,314983,325300,338300,346600,349950,352950,359617,366267,364083,356783
394396,371,"Bluefield, WV",msa,VA,116900,119417,121283,122983,124133,126967,129300,131967,132967,132267,130600,129100,129100,127550,126717,125083,125500,128000,129667,130800,129933,128433,128433,128433,129900,131267,132633,135967,137933,138583,138583,138617,141633,144000,147167,148800,148133,145633,142300,140600,139917,138283,136317,134300,135783,137750,138125,141608,140958,145950,148983,153650,156550,155200,154517,154617,154633,154633,151600,149900,149833,148200,151533,154633,159600,156267,156417,156433,159800,163217,162983,165983,169383,176267,183683,185200,185200,179783,176550,173217,170700,170783
394518,385,"Danville, VA",msa,VA,116800,116667,119967,122967,126600,128267,129900,129900,129900,129900,129900,129900,129900,129900,129900,131567,133750,133750,130950,128050,129417,128883,127267,125267,126625,127325,129625,133267,136467,136533,136533,140000,144933,150633,155300,153650,147983,143283,144933,151567,156567,156600,156800,153466,153467,151267,160633,164933,170283,167583,169917,172250,175583,181283,185600,188633,189300,190300,183867,179017,174533,174617,182467,198983,204000,196333,186650,189983,198283,196633,194967,191667,186333,184666,179666,186633,191633,203300,203333,209816,204816,201300
394836,516,"Martinsville, VA",msa,VA,99717,101617,102250,103950,105600,107967,109633,109633,106600,103233,99900,98850,95517,95517,99433,106433,109750,110250,108267,106117,105267,105283,107467,109983,110633,107283,102280,102908,107925,114562,114950,113300,113000,115967,119300,119633,116633,116633,118300,126233,132550,135017,133750,130733,133233,137567,145083,148267,150600,155600,161600,164933,162450,161467,161467,176467,173300,167500,,145767,147067,150900,159433,167133,173800,179467,185300,182833,179800,180767,184083,183250,179916,178915,186415,189549,186400,179733,183300,196450,196483,195979
753866,695,"Big Stone Gap, VA",msa,VA,109333,106999,104333,105666,105666,105500,102166,99167,99000,98667,98500,99944,101276,102193,106065,110400,114983,113300,113267,113267,114967,111667,108667,105333,107650,110650,117283,123267,128267,129633,126667,121444,119944,116244,116433,113267,116600,119839,121506,127872,134667,141300,142633,140800,140583,139583,138083,136667,133833,135150,139150,147633,152761,153761,151411,149933,149933,148300,146667,144150,148817,156983,159167,156133,151117,151450,148039,145889,142056,139500,139167,142967,153967,157467,157500,152083,157916,166249,174333,179150,179133,176800
394429,206,"Burlington, VT",msa,VT,258683,266267,276600,289467,298467,303467,305967,303650,301950,299617,298300,298300,301933,308233,311600,314933,316300,319300,319000,319300,317967,311617,304650,299617,307133,317300,329483,336983,343783,347967,349633,356000,362983,362950,353117,346450,358150,377483,394133,397717,398217,398217,395967,394633,387667,384333,384333,401667,417000,418667,422500,442500,455500,454667,434667,430000,425000,426633,426633,434967,444667,461300,474300,476967,481667,481667,477167,471650,465283,479617,483800,482150,480983,485983,506000,525000,538150,529783,513083,499900,499900,509900
395044,533,"Rutland, VT",msa,VT,223099,223283,223316,221633,223300,224933,227967,229300,229000,229000,231000,234000,234300,232600,231000,232100,235450,237133,239400,241083,243333,243000,242067,243400,246733,249317,253800,257450,262467,261617,258300,254966,251333,257667,257000,260667,259333,267983,272983,276317,279967,288117,,,,,321483,321667,334967,347300,347300,342333,329667,327667,324333,314633,308283,303283,299800,296150,306450,320267,330250,339617,354317,367833,381500,386483,393283,385617,383967,382333,386667,384667,389333,387667,399667,397500,395500,383833,393833,417167
394362,540,"Barre, VT",msa,VT,280450,282450,287967,294333,294333,289917,284817,285150,286233,290000,293000,291667,288300,280800,278950,278983,287817,294333,299000,299150,299150,299150,299000,303833,304150,310967,306433,306200,302300,310667,319250,322333,323000,320333,323667,330483,331483,330817,323333,316567,308233,303233,306667,298167,,280500,276333,284000,297333,318333,336667,341667,350000,351667,351500,351500,346167,346833,356833,357000,356500,362833,388000,413567,438900,448233,439167,424167,408167,391667,365000,355000,367333,379000,407333,439833,476500,491750,488583,473417,449833,441400
394382,736,"Bennington, VT",msa,VT,335667,335750,331083,326417,325000,325000,326567,331467,329467,327900,326983,332967,335633,334983,329300,324633,319300,323333,332000,338167,341500,342833,343333,342333,342167,344167,341000,334500,333650,340150,343817,346000,361317,,381317,366333,350000,364833,,,445167,444333,438000,449667,453300,440783,420750,420750,399100,407467,390650,410717,427383,464900,487333,479000,450000,425000,430000,450667,465667,452333,467333,518667,543333,519333,482667,499667,529333,549500,574500,587833,629667,623000,610000,560000,534667,549667,557150,547150,543317,559667
395078,15,"Seattle, WA",msa,WA,498292,521617,538300,546633,548333,543333,542417,541967,540300,534525,529975,539958,556317,579617,591300,594933,589967,583300,583233,583233,584567,579667,576333,583000,591317,599317,606300,617983,628317,634667,639333,638583,632250,619233,616317,621317,634667,656667,673333,688333,686667,681667,676650,674983,668317,654967,658300,683300,,766333,791317,799317,792967,779317,762983,749650,738317,721617,707967,707967,732967,766617,791283,799633,799317,797983,797667,794667,779667,756650,738317,744950,768283,790783,809150,817467,816633,807967,799650,792650,776317,751333
395113,100,"Spokane, WA",msa,WA,249967,263300,271667,276500,276667,276667,275167,274967,274967,274967,277151,282118,288766,294915,299948,301617,301650,299950,303266,306567,309600,309600,309300,312967,321300,334633,344500,349533,351200,351333,351333,349467,346133,341133,334833,338133,343116,353249,368283,384933,398300,402967,408000,414633,418283,418283,414983,413333,424667,438833,458833,467500,468333,456667,444998,436648,429130,420798,417448,421383,433050,448083,461633,471533,474867,474892,469992,461658,451633,446600,443167,449533,452900,466300,474967,483300,486333,484483,481150,476450,469967,461633
394741,168,"Kennewick, WA",msa,WA,321415,327382,330748,331848,330214,325214,323333,323000,322967,322933,323233,327350,328683,331783,330697,332730,331963,335600,335600,336633,333300,333717,333683,337050,339933,345584,352250,360284,368000,372475,372475,369142,368000,371475,374808,371475,368083,368083,376400,386617,393283,396633,396633,407550,420883,437483,442400,440733,434167,436633,443108,449775,448142,445750,445750,446752,445969,442602,439933,439933,443300,456600,468300,476633,474967,475633,477267,477300,476633,475000,473300,471600,468767,478767,488467,499300,498983,502650,509650,524833,534800,530967
394937,172,"Olympia, WA",msa,WA,325633,332600,335950,341583,343283,343300,343300,346267,352600,355942,354308,355458,361150,369483,368267,367583,368100,371800,373483,373300,378300,384967,386300,383000,376333,379667,387667,395967,399300,402933,402933,402933,399633,399667,401667,405000,409167,417467,427467,439967,450000,460000,468333,471667,474975,474975,478275,484633,492633,502333,511000,519650,523317,523317,524667,524633,523450,518783,517567,511750,511750,512992,523308,529975,539950,539967,541625,541658,544578,543420,539753,533500,528832,527498,538832,556333,564667,565000,561650,558317,554983,553333
394412,181,"Bremerton, WA",msa,WA,361333,376333,394592,403226,404859,399933,399933,396616,389917,384950,384283,396983,408467,422467,433133,443283,454967,453467,454817,449817,451283,449633,439600,431300,431617,451633,469133,472483,470833,464997,464663,456330,443000,431667,423333,433333,448150,469725,486242,503090,508182,509990,514633,521300,524642,522667,514300,524633,540300,572317,590317,590983,584000,578917,579742,571408,559825,548317,544817,544650,554667,571167,589167,595833,599467,598283,598783,595475,586992,578158,564808,560975,565975,598130,622130,640455,641659,649659,652667,652333,641000,620333
395240,193,"Yakima, WA",msa,WA,262000,270000,276333,277000,273167,270133,272467,274600,277783,281417,283100,289700,295567,302249,300916,301733,301217,304467,300817,304650,304483,306483,302833,299667,299667,305333,315333,322000,326500,328000,328000,326483,326650,326650,330666,329000,331417,332383,340700,347933,351300,349650,348333,351333,356167,356167,353166,351666,355000,368233,381233,394067,401667,402000,399133,388267,381600,374950,369983,366650,368333,376333,388750,397050,400717,406617,411650,411617,404933,403267,406450,406150,404483,404583,409917,418250,421000,426000,426000,430000,428333,424983
394378,205,"Bellingham, WA",msa,WA,431311,439311,444333,447667,444633,436133,429467,424500,426333,423233,414867,406517,406283,412650,422667,429633,438300,443300,446667,447333,449000,447333,448333,449983,454983,458317,463083,471417,478083,489916,491583,496583,491333,494650,489633,499300,515983,539300,563300,573300,586500,589796,596463,599929,596263,591263,599629,620000,633333,648317,663983,678817,672167,656500,648333,643333,643000,636333,624633,616633,624967,654967,676300,687967,687917,688250,692917,696000,699000,709000,709167,716817,716817,728617,737050,744017,740717,733298,724995,716645,710813,700733
394890,327,"Mount Vernon, WA",msa,WA,395333,408967,420925,436558,436592,431967,424650,414625,414625,411808,418167,436833,442983,443317,424817,416500,412833,413000,415333,419000,425317,440058,449475,450658,455250,468833,474492,476817,478783,490592,479933,464967,456333,466333,479333,482833,475833,475833,491000,517667,534333,536000,538000,541333,543000,544333,539667,541333,554983,574983,593983,590667,584000,578300,576633,574967,581667,581667,576667,580000,591667,611667,608333,607500,619167,635818,659985,676318,672083,660417,654083,653167,654650,644650,649483,653833,663667,670000,672325,668983,657983,651492
